recent_quakes_7d,recent_quakes_30d,max_mag_7d,max_mag_30d,energy_index_30d,depth_avg_30d,dist_to_fault_km,seismic_zone,label,lat,lon,date
1,1,4.1,4.1,1188.5,109.0,89.3,5,1,25.2784,95.1091,2017-06-09
0,0,0.0,0.0,0.0,35.0,791.9,2,1,33.615,91.0601,2017-06-08
0,0,0.0,0.0,0.0,35.0,51.1,4,1,28.9744,76.7797,2017-06-01
0,2,0.0,4.5,3783.91,39.2,517.2,5,1,33.2999,75.9276,2017-05-29
0,0,0.0,0.0,0.0,35.0,200.0,2,1,4.1915,97.2775,2017-05-28
1,2,4.6,4.7,6168.04,24.4,212.6,2,1,11.5138,95.0885,2017-05-21
0,0,0.0,0.0,0.0,35.0,480.8,5,1,33.0204,76.1431,2017-05-19
0,0,0.0,0.0,0.0,35.0,369.4,2,1,30.3205,96.8954,2017-05-18
4,16,4.7,5.0,30459.08,154.6,1020.2,2,1,36.5826,70.1552,2017-05-18
0,1,0.0,4.4,1995.26,27.8,90.2,5,1,12.7126,93.5971,2017-05-17
1,2,4.3,4.3,2678.8,13.6,811.0,2,1,34.2997,69.4223,2017-05-17
0,1,0.0,4.7,3349.65,28.0,209.6,2,1,11.4865,95.052,2017-05-16
0,1,0.0,4.1,1188.5,10.0,697.3,2,1,33.0191,99.0333,2017-05-15
2,17,5.0,5.1,34248.71,174.9,999.5,2,1,36.7053,71.3433,2017-05-12
2,3,5.4,5.4,18522.4,37.8,987.4,2,1,37.6,75.3494,2017-05-11
1,2,5.4,5.4,12898.99,51.7,985.1,2,1,37.5941,75.4207,2017-05-10
0,1,0.0,4.3,1678.8,95.8,992.9,2,1,37.6433,75.3098,2017-05-10
4,17,4.5,5.1,31443.68,158.0,988.7,2,1,36.6476,71.5463,2017-05-06
1,1,4.4,4.4,1995.26,27.8,137.9,5,1,13.7401,92.548,2017-05-05
5,16,4.4,5.1,26937.47,166.7,984.5,2,1,36.464,70.9239,2017-05-05
0,0,0.0,0.0,0.0,35.0,180.1,2,1,11.7813,94.8399,2017-05-01
0,0,0.0,0.0,0.0,35.0,961.8,2,1,37.9748,77.9129,2017-04-20
0,1,0.0,4.4,1995.26,34.7,99.2,5,1,25.0632,91.6394,2017-04-18
0,0,0.0,0.0,0.0,35.0,571.2,5,1,33.9575,76.422,2017-04-18
5,24,4.3,4.9,42888.94,151.0,994.3,2,1,36.5405,70.8619,2017-04-17
1,9,4.8,4.9,20037.87,98.0,1090.0,2,1,37.7524,72.1238,2017-04-10
0,0,0.0,0.0,0.0,35.0,133.9,5,1,14.4592,93.0491,2017-04-05
4,17,4.8,4.8,29281.98,148.8,938.5,2,1,36.1398,71.3606,2017-04-04
5,19,4.2,4.9,33216.18,129.6,1007.4,2,1,36.7821,71.3571,2017-04-04
5,7,4.1,4.2,7601.04,126.1,1038.4,2,1,36.3391,68.9415,2017-04-02
1,1,4.6,4.6,2818.38,10.0,306.4,2,1,25.9382,99.8406,2017-03-26
0,0,0.0,0.0,0.0,35.0,312.8,2,1,25.8832,99.8842,2017-03-26
0,1,0.0,4.0,1000.0,10.0,57.0,4,1,27.1419,88.5534,2017-03-26
8,17,4.9,5.2,36788.09,135.5,993.1,2,1,36.6296,71.2697,2017-03-26
0,4,0.0,5.1,12900.4,74.9,102.9,5,1,25.0469,95.0201,2017-03-25
0,0,0.0,0.0,0.0,35.0,550.9,2,1,29.1084,67.1771,2017-03-24
0,9,0.0,5.2,21089.98,128.6,1069.3,2,1,37.5003,71.9527,2017-03-22
1,11,4.2,4.5,18026.69,135.2,985.8,2,1,36.4474,70.8119,2017-03-21
0,1,0.0,4.2,1412.54,32.3,115.8,5,1,9.9624,93.5567,2017-03-19
0,0,0.0,0.0,0.0,35.0,490.2,2,1,27.3067,65.5377,2017-03-18
0,3,0.0,4.5,4972.41,43.2,98.3,5,1,11.1741,92.8778,2017-03-17
0,0,0.0,0.0,0.0,35.0,137.9,5,1,6.1457,92.3044,2017-03-14
0,0,0.0,0.0,0.0,35.0,54.2,2,1,17.3991,95.9998,2017-03-13
2,14,4.4,4.7,24357.84,134.4,965.8,2,1,36.2226,70.6902,2017-03-13
3,4,5.1,5.1,15174.16,72.4,66.2,5,1,24.7062,94.5703,2017-03-09
0,0,0.0,0.0,0.0,35.0,895.1,2,1,36.6638,84.9348,2017-03-07
1,1,4.1,4.1,1188.5,65.8,70.2,5,1,25.1865,94.6658,2017-03-04
0,1,0.0,4.5,2371.37,38.9,19.2,2,1,4.8528,94.5908,2017-03-01
0,0,0.0,0.0,0.0,35.0,23.6,5,1,12.2124,93.2046,2017-03-01
0,3,0.0,4.3,5036.41,136.3,1083.9,2,1,37.6873,72.101,2017-02-28
2,5,5.0,5.4,26964.2,53.5,117.4,2,1,4.4056,96.5544,2017-02-28
1,1,4.7,4.7,3349.65,11.2,15.9,4,1,27.3706,85.9319,2017-02-27
0,0,0.0,0.0,0.0,35.0,11.3,4,1,27.4259,86.0789,2017-02-27
0,1,0.0,5.1,6683.44,10.0,196.3,2,1,30.2107,83.5019,2017-02-26
0,0,0.0,0.0,0.0,35.0,50.8,5,1,24.0437,93.4825,2017-02-24
0,3,0.0,5.4,19661.98,21.6,163.6,2,1,4.7036,96.9622,2017-02-24
3,14,4.3,4.8,28239.8,144.3,982.2,2,1,36.4616,70.9962,2017-02-21
2,2,5.4,5.4,16843.6,11.5,116.2,2,1,4.573,96.5459,2017-02-17
1,1,5.4,5.4,11220.18,13.0,109.8,2,1,5.2456,96.1497,2017-02-15
0,0,0.0,0.0,0.0,35.0,108.5,2,1,5.2964,96.066,2017-02-15
2,12,4.6,4.8,22120.0,158.1,987.1,2,1,36.4952,70.9478,2017-02-14
1,8,4.2,4.8,13668.72,168.6,960.0,2,1,36.0949,70.4511,2017-02-10
0,0,0.0,0.0,0.0,35.0,130.6,5,1,22.5372,94.7713,2017-02-08
0,0,0.0,0.0,0.0,35.0,151.5,4,1,30.6544,79.1645,2017-02-06
0,0,0.0,0.0,0.0,35.0,384.8,2,1,32.0126,83.978,2017-02-06
0,0,0.0,0.0,0.0,35.0,708.8,2,1,35.6969,81.777,2017-02-04
0,1,0.0,4.7,3349.65,10.0,229.4,2,1,30.6877,83.3674,2017-02-01
0,0,0.0,0.0,0.0,35.0,581.7,2,1,31.5911,94.1235,2017-01-31
0,2,0.0,5.1,11414.95,61.6,33.5,2,1,5.0988,94.2142,2017-01-30
0,1,0.0,4.5,2371.37,68.8,99.9,5,1,25.9321,96.4968,2017-01-29
0,2,0.0,4.5,3559.88,17.0,417.7,2,1,26.7669,65.9521,2017-01-29
3,11,4.5,4.9,21473.0,157.4,971.3,2,1,36.4309,71.2933,2017-01-27
2,8,4.0,4.7,14176.88,128.3,1048.8,2,1,37.3601,72.1364,2017-01-26
0,0,0.0,0.0,0.0,35.0,389.0,2,1,29.0978,68.9654,2017-01-23
0,1,0.0,4.1,1188.5,23.9,400.6,2,1,26.7067,66.1461,2017-01-20
0,0,0.0,0.0,0.0,35.0,192.3,2,1,12.2,94.9698,2017-01-18
0,1,0.0,5.1,6683.44,88.6,75.3,5,1,24.559,94.5655,2017-01-18
1,3,4.9,5.3,15584.66,57.9,46.9,2,1,5.418,94.5582,2017-01-17
0,2,0.0,5.3,10853.15,42.8,90.2,2,1,5.7547,94.7976,2017-01-12
0,0,0.0,0.0,0.0,35.0,47.0,5,1,26.4049,95.364,2017-01-12
2,3,4.9,4.9,8405.58,19.5,1117.3,2,1,36.9069,68.3142,2017-01-09
0,0,0.0,0.0,0.0,35.0,455.7,2,1,31.7739,72.156,2017-01-08
1,2,4.4,4.4,3674.07,22.2,1112.7,2,1,36.8955,68.4194,2017-01-07
5,15,4.7,5.0,30143.89,166.0,1076.4,2,1,37.4495,71.4964,2017-01-05
2,6,5.1,5.1,16000.96,71.5,137.6,5,1,22.9682,94.7422,2017-01-04
0,0,0.0,0.0,0.0,35.0,223.3,2,1,30.4946,83.7309,2017-01-04
0,5,0.0,4.6,9583.79,85.4,137.2,5,1,23.3168,94.5035,2017-01-03
0,0,0.0,0.0,0.0,35.0,159.7,5,1,24.0151,92.0177,2017-01-03
0,0,0.0,0.0,0.0,35.0,254.6,2,1,21.1208,98.4506,2017-01-01
0,2,0.0,4.4,3407.8,49.7,93.6,5,1,26.6901,96.1232,2017-12-29
4,12,4.8,4.8,23079.73,166.2,998.9,2,1,36.6583,71.1595,2017-12-29
0,0,0.0,0.0,0.0,35.0,66.6,5,1,8.4361,92.415,2017-12-29
0,1,0.0,4.7,3349.65,96.8,105.4,5,1,22.0556,94.4044,2017-12-28
0,2,0.0,4.4,3674.07,26.0,1181.5,2,1,37.886,69.3446,2017-12-26
5,10,4.6,4.6,17910.16,154.6,994.3,2,1,36.562,70.9416,2017-12-26
7,12,4.4,4.5,19371.62,156.6,996.0,2,1,36.5496,70.8351,2017-12-24
0,2,0.0,4.7,5028.46,88.4,159.1,5,1,23.4302,94.6812,2017-12-23
1,1,4.9,4.9,4731.51,15.9,57.0,5,1,10.0394,93.0186,2017-12-22
0,4,0.0,4.7,9280.9,17.6,378.9,2,1,29.964,95.0865,2017-12-19
0,0,0.0,0.0,0.0,35.0,117.7,5,1,9.7595,93.5468,2017-12-19
0,0,0.0,0.0,0.0,35.0,220.1,5,1,27.6391,94.2556,2017-12-17
0,1,0.0,4.4,1995.26,44.5,31.9,2,1,5.2483,94.3554,2017-12-15
0,4,0.0,4.3,5692.38,175.8,997.5,2,1,36.5741,70.8715,2017-12-14
0,1,0.0,4.4,1995.26,10.0,72.6,5,1,11.8055,93.8373,2017-12-11
0,0,0.0,0.0,0.0,35.0,33.6,5,1,25.725,90.8605,2017-12-11
0,0,0.0,0.0,0.0,35.0,552.5,2,1,34.3183,78.5677,2017-12-10
0,11,0.0,6.4,85564.85,11.3,376.5,2,1,29.9322,95.0733,2017-12-10
0,0,0.0,0.0,0.0,35.0,502.2,5,1,33.4204,76.9149,2017-12-09
0,0,0.0,0.0,0.0,35.0,32.5,3,1,27.7618,86.1471,2017-12-08
0,0,0.0,0.0,0.0,35.0,492.7,2,1,27.45,65.7132,2017-12-06
0,0,0.0,0.0,0.0,35.0,728.7,2,1,35.7238,77.5618,2017-12-06
0,0,0.0,0.0,0.0,35.0,149.8,4,1,30.6339,79.1601,2017-12-06
0,2,0.0,4.9,6410.32,66.0,104.3,5,1,22.3606,94.5037,2017-12-03
0,1,0.0,4.0,1000.0,10.0,113.9,2,1,19.471,94.3463,2017-11-25
9,10,6.4,6.4,82215.2,11.4,370.8,2,1,29.9261,95.1799,2017-11-23
7,8,6.4,6.4,78655.32,9.8,359.2,2,1,29.8244,95.2161,2017-11-23
0,5,0.0,5.2,15681.29,112.6,858.6,2,1,35.0633,70.3351,2017-11-22
0,0,0.0,0.0,0.0,35.0,777.7,2,1,35.1672,86.4912,2017-11-20
0,0,0.0,0.0,0.0,35.0,138.7,5,1,23.6935,94.543,2017-11-20
2,2,6.4,6.4,64774.54,9.0,386.0,2,1,29.9311,94.8843,2017-11-18
1,1,4.3,4.3,1678.8,10.0,371.6,2,1,29.8333,94.9838,2017-11-17
2,10,4.4,5.2,22204.18,156.3,983.0,2,1,36.1463,69.941,2017-11-13
5,11,4.5,5.2,24764.05,168.7,1055.2,2,1,37.2567,71.5105,2017-11-11
0,0,0.0,0.0,0.0,35.0,198.8,5,1,24.0923,91.2855,2017-11-08
0,0,0.0,0.0,0.0,35.0,337.7,2,1,30.2645,87.4355,2017-11-07
0,0,0.0,0.0,0.0,35.0,629.0,2,1,29.4443,66.4555,2017-11-07
4,5,4.4,4.4,7367.53,155.6,1056.9,2,1,37.4483,72.1721,2017-11-07
0,0,0.0,0.0,0.0,35.0,1110.0,2,1,36.9677,96.3595,2017-11-06
0,0,0.0,0.0,0.0,35.0,96.7,4,1,29.6127,81.2918,2017-11-06
0,0,0.0,0.0,0.0,35.0,763.0,2,1,34.1976,70.5572,2017-11-04
1,5,4.1,4.4,7953.91,206.2,964.2,2,1,36.1991,70.6618,2017-10-28
0,1,0.0,5.0,5623.41,10.1,197.0,2,1,12.7959,95.4699,2017-10-28
0,0,0.0,0.0,0.0,35.0,949.6,2,1,37.2437,75.3327,2017-10-25
0,5,0.0,4.7,12323.32,34.7,96.6,5,1,13.7225,92.9359,2017-10-25
0,1,0.0,4.4,1995.26,26.0,115.2,5,1,6.8047,92.5032,2017-10-23
0,0,0.0,0.0,0.0,35.0,528.1,5,1,33.5105,76.2599,2017-10-19
0,0,0.0,0.0,0.0,35.0,594.9,2,1,32.074,95.0497,2017-10-12
1,5,4.5,5.0,14150.07,30.6,71.0,5,1,13.032,93.3537,2017-10-10
1,7,4.7,5.0,20318.11,29.2,135.1,5,1,12.9368,92.4082,2017-10-09
0,0,0.0,0.0,0.0,35.0,204.1,2,1,11.9798,95.0763,2017-10-06
0,1,0.0,4.8,3981.07,52.0,132.2,2,1,19.0907,95.0896,2017-10-03
0,1,0.0,4.4,1995.26,84.2,74.1,5,1,25.0388,94.7337,2017-10-03
2,6,4.6,5.0,16968.45,29.6,170.7,2,1,12.8626,91.8995,2017-10-02
0,2,0.0,4.5,3783.91,104.1,159.0,2,1,21.4428,94.5413,2017-10-02
2,5,4.6,5.0,14597.08,29.7,138.6,5,1,12.8898,92.3055,2017-10-01
1,4,4.2,5.0,11778.7,29.9,166.4,2,1,12.7773,91.8903,2017-10-01
0,0,0.0,0.0,0.0,35.0,649.1,5,1,34.2131,74.5944,2017-09-23
1,2,4.2,4.2,2412.54,110.5,144.5,2,1,21.6629,94.5729,2017-09-17
2,2,4.5,4.5,4742.75,30.8,150.4,5,1,12.8183,92.0967,2017-09-17
1,1,4.5,4.5,2371.37,28.2,150.7,5,1,12.7773,92.0628,2017-09-17
0,0,0.0,0.0,0.0,35.0,178.3,2,1,12.8855,91.8312,2017-09-15
0,0,0.0,0.0,0.0,35.0,99.6,2,1,18.83,94.8786,2017-09-15
1,1,4.2,4.2,1412.54,10.0,61.2,2,1,17.4028,95.9326,2017-09-11
2,11,4.4,5.1,23630.41,168.2,1073.4,2,1,37.4852,71.7833,2017-09-07
1,1,4.9,4.9,4731.51,60.5,77.3,5,1,10.2437,93.1611,2017-09-06
0,0,0.0,0.0,0.0,35.0,331.3,2,1,29.5021,69.9891,2017-09-05
0,0,0.0,0.0,0.0,35.0,140.6,5,1,7.8519,93.2674,2017-09-05
0,0,0.0,0.0,0.0,35.0,104.5,5,1,9.2814,93.1142,2017-09-03
0,0,0.0,0.0,0.0,35.0,573.9,2,1,34.014,83.4386,2017-09-02
0,0,0.0,0.0,0.0,35.0,346.6,2,1,32.0662,82.6488,2017-09-01
3,11,5.1,5.1,23837.47,160.4,995.9,2,1,36.562,70.8841,2017-08-31
2,9,5.1,5.1,19830.58,164.0,970.1,2,1,36.3311,70.9351,2017-08-28
0,0,0.0,0.0,0.0,35.0,627.0,2,1,33.5732,72.998,2017-08-27
2,8,4.2,4.7,13147.14,170.6,969.0,2,1,36.4191,71.3353,2017-08-25
0,0,0.0,0.0,0.0,35.0,779.6,5,1,35.4065,74.5783,2017-08-23
0,0,0.0,0.0,0.0,35.0,92.6,4,1,29.3871,81.1558,2017-08-22
0,0,0.0,0.0,0.0,35.0,15.6,3,1,27.5881,86.1237,2017-08-21
2,5,4.9,5.0,15175.26,24.1,445.6,2,1,30.4658,94.704,2017-08-21
1,3,4.2,5.0,8448.49,25.9,425.4,2,1,30.3667,94.9281,2017-08-21
0,1,0.0,4.0,1000.0,68.7,99.2,5,1,25.8288,94.5263,2017-08-17
2,3,4.4,4.4,4407.8,151.5,939.3,2,1,35.5015,69.3194,2017-08-14
0,0,0.0,0.0,0.0,35.0,426.6,2,1,30.3422,94.8528,2017-08-12
0,1,0.0,4.2,1412.54,38.0,108.7,5,1,13.639,92.8043,2017-08-11
3,10,4.7,5.0,21804.65,156.5,986.1,2,1,36.568,71.2899,2017-08-10
0,1,0.0,4.8,3981.07,55.2,160.9,2,1,6.3104,95.1161,2017-08-06
0,7,0.0,5.0,16120.22,145.4,995.1,2,1,36.5673,70.9333,2017-08-04
0,2,0.0,4.8,5976.33,64.0,23.3,5,1,24.3214,93.6199,2017-08-02
0,2,0.0,5.0,9604.48,47.8,21.5,2,1,4.6675,95.4038,2017-08-01
0,0,0.0,0.0,0.0,35.0,1230.7,2,1,37.9536,68.1623,2017-07-30
1,2,5.0,5.0,7994.79,62.0,36.9,2,1,5.3001,94.3571,2017-07-23
4,13,5.0,5.2,32866.74,153.5,1011.1,2,1,36.7124,70.9118,2017-07-22
0,0,0.0,0.0,0.0,35.0,28.3,2,1,4.7468,94.5252,2017-07-21
2,14,4.1,5.2,33970.1,156.6,967.9,2,1,36.3061,70.92,2017-07-19
0,0,0.0,0.0,0.0,35.0,1238.6,2,1,37.6559,91.854,2017-07-18
0,0,0.0,0.0,0.0,35.0,81.0,2,1,20.9992,93.5667,2017-07-17
0,0,0.0,0.0,0.0,35.0,200.1,2,1,30.6609,82.7985,2017-07-15
0,5,0.0,4.9,15181.92,76.5,152.0,5,1,23.5329,94.5573,2017-07-13
0,1,0.0,4.4,1995.26,35.0,159.4,5,1,10.4269,93.8907,2017-07-10
0,0,0.0,0.0,0.0,35.0,553.7,2,1,27.4842,64.7821,2017-07-09
0,1,0.0,4.2,1412.54,24.8,258.6,5,1,29.0249,95.7052,2017-07-09
0,1,0.0,4.7,3349.65,25.1,726.5,2,1,34.6598,73.4405,2017-07-08
2,6,4.6,4.6,14457.3,83.3,100.4,5,1,24.3592,94.7001,2017-07-02
0,0,0.0,0.0,0.0,35.0,31.3,4,1,27.2384,86.1159,2017-07-02
1,4,4.4,4.6,8820.53,79.6,142.9,5,1,23.8429,94.7107,2017-07-01
0,0,0.0,0.0,0.0,35.0,105.6,3,1,27.8919,84.8272,2018-06-28
0,0,0.0,0.0,0.0,35.0,99.8,2,1,19.8314,96.1403,2018-06-27
1,2,4.4,4.5,4366.64,96.4,161.1,5,1,22.2092,95.0342,2018-06-26
0,0,0.0,0.0,0.0,35.0,138.7,5,1,7.3158,94.45,2018-06-21
1,5,4.5,4.8,14444.85,92.8,74.2,5,1,23.927,93.8741,2018-06-21
0,2,0.0,5.2,11292.94,114.5,68.1,5,1,10.1921,93.0909,2018-06-20
0,2,0.0,4.8,7330.73,96.5,57.7,5,1,24.6071,94.3727,2018-06-20
0,1,0.0,4.6,2818.38,10.0,194.1,2,1,5.3748,97.0164,2018-06-19
0,0,0.0,0.0,0.0,35.0,546.4,2,1,28.1275,65.9091,2018-06-19
0,1,0.0,5.0,5623.41,23.0,718.8,2,1,35.8144,78.3541,2018-06-18
0,0,0.0,0.0,0.0,35.0,363.2,2,1,30.0772,70.2093,2018-06-17
1,1,5.0,5.0,5623.41,10.0,81.3,2,1,18.3467,96.1535,2018-06-17
0,0,0.0,0.0,0.0,35.0,92.4,2,1,18.2751,96.0703,2018-06-17
5,14,4.4,4.4,21160.09,158.6,1007.0,2,1,36.5256,70.3797,2018-06-14
0,0,0.0,0.0,0.0,35.0,425.7,5,1,32.5602,76.3615,2018-06-14
0,1,0.0,4.0,1000.0,49.2,93.4,5,1,26.3263,92.6686,2018-06-11
0,0,0.0,0.0,0.0,35.0,89.2,5,1,13.5505,92.9769,2018-06-10
0,0,0.0,0.0,0.0,35.0,716.0,2,1,35.7873,78.3493,2018-06-06
0,1,0.0,4.5,2371.37,10.0,173.8,4,1,30.7553,78.9228,2018-06-06
1,3,4.8,4.8,8723.82,104.8,123.0,5,1,23.8585,94.4873,2018-06-05
0,0,0.0,0.0,0.0,35.0,119.8,5,1,24.5969,95.1002,2018-06-05
0,0,0.0,0.0,0.0,35.0,78.4,4,1,29.6464,81.6777,2018-06-05
0,0,0.0,0.0,0.0,35.0,20.3,5,1,27.1823,96.9851,2018-06-02
0,0,0.0,0.0,0.0,35.0,341.8,2,1,28.7329,69.3073,2018-05-31
0,1,0.0,4.8,3981.07,39.5,716.1,2,1,32.9691,68.5616,2018-05-28
1,1,4.5,4.5,2371.37,96.3,138.0,5,1,23.1945,94.6164,2018-05-28
0,1,0.0,4.4,1995.26,72.3,114.7,5,1,9.5212,93.4269,2018-05-28
0,2,0.0,4.4,3674.07,93.3,123.8,5,1,22.9983,94.5796,2018-05-26
0,0,0.0,0.0,0.0,35.0,132.9,5,1,10.8902,93.6517,2018-05-25
0,0,0.0,0.0,0.0,35.0,192.7,2,1,4.3512,92.8878,2018-05-23
0,0,0.0,0.0,0.0,35.0,274.4,2,1,12.2515,95.9839,2018-05-22
0,0,0.0,0.0,0.0,35.0,288.5,2,1,31.7412,78.4799,2018-05-21
1,2,4.9,4.9,7102.89,43.9,75.2,2,1,4.8038,96.1063,2018-05-20
1,3,4.5,4.5,6155.28,34.9,49.1,2,1,4.5714,95.0628,2018-05-16
0,0,0.0,0.0,0.0,35.0,56.8,2,1,5.1297,94.0039,2018-05-15
1,3,5.1,5.1,10357.51,42.5,117.3,5,1,7.5491,93.6093,2018-05-13
0,2,0.0,4.4,3674.07,41.2,116.7,5,1,7.5435,93.6163,2018-05-13
6,19,6.2,6.2,87928.51,137.0,991.4,2,1,36.5631,71.0575,2018-05-10
5,18,5.1,5.3,43484.19,138.7,1029.7,2,1,36.9942,71.3822,2018-05-09
0,1,0.0,4.3,1678.8,37.5,654.8,2,1,33.1351,70.5177,2018-05-09
0,0,0.0,0.0,0.0,35.0,715.6,2,1,32.975,68.5817,2018-05-08
0,1,0.0,4.3,1678.8,147.1,160.1,5,1,24.6396,96.0213,2018-05-06
2,2,4.7,4.7,4762.19,12.6,841.9,2,1,34.5599,96.5154,2018-05-06
3,17,4.5,5.3,37024.78,142.0,1067.1,2,1,37.3578,71.467,2018-05-06
1,1,4.2,4.2,1412.54,15.2,845.7,2,1,34.5942,96.5238,2018-05-04
5,18,5.3,5.3,37478.48,152.0,1020.7,2,1,36.947,71.5641,2018-05-02
0,1,0.0,4.2,1412.54,63.4,82.2,2,1,4.7093,96.2113,2018-04-29
1,1,4.3,4.3,1678.8,124.7,160.7,2,1,21.1341,94.4582,2018-04-29
3,19,4.9,5.0,36163.21,159.4,961.8,2,1,36.3125,71.1715,2018-04-28
4,18,4.4,5.0,31697.97,152.1,1017.9,2,1,36.7206,70.6957,2018-04-24
4,5,5.0,5.0,20114.9,16.9,80.4,2,1,18.3623,96.1394,2018-04-24
0,0,0.0,0.0,0.0,35.0,125.2,5,1,22.9621,94.6137,2018-04-24
0,1,0.0,4.0,1000.0,28.8,160.1,5,1,13.1779,92.3513,2018-04-23
3,4,5.0,5.0,15383.38,18.6,96.8,2,1,18.2489,96.0331,2018-04-22
2,3,5.0,5.0,12033.73,21.5,83.7,2,1,18.3529,96.0939,2018-04-21
1,2,4.9,4.9,6410.32,23.7,83.5,2,1,18.3221,96.1596,2018-04-20
0,1,0.0,4.3,1678.8,37.5,78.9,2,1,18.3668,96.1628,2018-04-20
0,1,0.0,4.5,2371.37,35.0,44.0,2,1,5.3954,94.5207,2018-04-11
0,0,0.0,0.0,0.0,35.0,97.3,3,1,24.1313,82.5522,2018-04-10
0,0,0.0,0.0,0.0,35.0,62.1,5,1,22.6019,96.0753,2018-04-08
0,1,0.0,4.3,1678.8,107.2,130.4,5,1,24.8388,95.3185,2018-04-04
4,6,5.0,5.0,17890.28,168.0,1000.7,2,1,36.3456,70.013,2018-04-03
0,0,0.0,0.0,0.0,35.0,61.8,5,1,26.4448,96.9676,2018-04-02
4,9,5.0,5.0,16009.26,167.4,978.2,2,1,36.4561,71.1277,2018-03-30
0,5,0.0,4.4,6784.8,165.8,991.9,2,1,36.4652,70.6687,2018-03-24
0,1,0.0,4.7,3349.65,41.5,30.9,2,1,5.2367,94.3536,2018-03-18
0,1,0.0,4.9,4731.51,10.0,77.6,2,1,18.3849,96.151,2018-03-17
0,0,0.0,0.0,0.0,35.0,483.4,5,1,33.0311,76.0989,2018-03-15
0,0,0.0,0.0,0.0,35.0,122.0,2,1,5.3284,96.2216,2018-03-15
0,1,0.0,4.1,1188.5,49.3,10.9,5,1,24.4242,93.5687,2018-03-15
1,1,4.4,4.4,1995.26,10.0,287.6,2,1,25.1354,98.9952,2018-03-14
0,1,0.0,4.7,3349.65,85.2,109.7,2,1,19.8317,95.9379,2018-03-07
1,3,4.2,4.2,3825.08,223.1,1124.1,2,1,37.1969,69.0047,2018-03-06
0,1,0.0,4.4,1995.26,32.8,89.7,5,1,6.9478,94.1757,2018-03-06
0,4,0.0,4.7,9035.34,31.5,73.4,2,1,18.4234,96.1598,2018-03-04
0,1,0.0,4.6,2818.38,55.6,34.7,2,1,4.7964,94.2622,2018-03-02
1,3,4.0,4.2,3825.08,10.7,355.7,2,1,30.362,87.6339,2018-03-01
0,2,0.0,4.4,2995.26,130.0,1047.8,2,1,37.5996,73.0725,2018-02-28
2,9,4.2,6.2,55896.5,149.0,980.4,2,1,36.4994,71.2229,2018-02-21
0,0,0.0,0.0,0.0,35.0,728.8,2,1,35.7797,82.2307,2018-02-15
0,1,0.0,5.1,6683.44,10.0,762.1,2,1,34.8817,86.9413,2018-02-14
3,6,4.4,4.7,13401.98,17.4,128.8,2,1,18.751,95.3043,2018-02-14
0,0,0.0,0.0,0.0,35.0,1108.1,2,1,36.9638,96.8178,2018-02-13
0,1,0.0,4.7,3349.65,33.0,39.3,5,1,12.3508,93.1579,2018-02-13
0,0,0.0,0.0,0.0,35.0,740.2,2,1,32.8745,93.3826,2018-02-08
1,1,4.6,4.6,2818.38,55.6,81.7,2,1,4.7466,96.194,2018-02-08
0,3,0.0,4.6,5909.72,34.8,57.2,2,1,4.6811,95.0173,2018-02-06
0,16,0.0,6.0,88248.69,9.9,85.1,2,1,18.2777,96.234,2018-02-05
0,0,0.0,0.0,0.0,35.0,363.0,2,1,20.5966,99.5264,2018-02-03
3,14,4.4,5.3,27883.51,144.1,993.0,2,1,36.5261,70.8507,2018-01-31
0,0,0.0,0.0,0.0,35.0,360.2,2,1,26.2977,66.223,2018-01-31
1,3,5.8,5.8,33802.16,18.9,41.2,2,1,8.3429,91.8589,2018-01-25
0,2,0.0,5.1,11414.95,23.3,38.1,2,1,8.2527,91.7665,2018-01-25
1,2,4.2,5.0,7035.95,86.1,105.3,5,1,22.8042,94.4713,2018-01-24
1,15,4.5,6.0,84899.04,9.9,91.3,2,1,18.2864,96.0706,2018-01-22
0,0,0.0,0.0,0.0,35.0,55.4,5,1,26.1323,89.8746,2018-01-20
2,6,4.3,5.6,23348.07,64.9,97.5,5,1,25.2304,95.0332,2018-01-18
1,2,4.2,4.3,3091.34,31.0,38.8,2,1,5.1413,94.1795,2018-01-17
14,14,6.0,6.0,82527.67,9.9,75.8,2,1,18.4364,96.0954,2018-01-17
0,0,0.0,0.0,0.0,35.0,773.9,2,1,34.99,86.9597,2018-01-17
13,13,6.0,6.0,79178.01,9.9,86.7,2,1,18.3202,96.0978,2018-01-14
0,0,0.0,0.0,0.0,35.0,85.6,5,1,12.1779,92.4336,2018-01-14
3,17,4.2,4.8,31157.25,161.5,988.7,2,1,36.4525,70.7313,2018-01-14
12,12,6.0,6.0,76359.63,9.9,81.9,2,1,18.3725,96.0922,2018-01-13
10,10,6.0,6.0,69632.85,9.9,71.3,2,1,18.3926,96.2827,2018-01-12
7,7,6.0,6.0,63140.4,9.9,65.8,2,1,18.5356,96.1126,2018-01-11
6,6,6.0,6.0,59790.75,9.8,88.6,2,1,18.348,96.0162,2018-01-11
5,5,6.0,6.0,56972.37,9.8,74.7,2,1,18.4286,96.1265,2018-01-11
4,4,6.0,6.0,52240.85,9.8,79.0,2,1,18.4183,96.0697,2018-01-11
3,3,6.0,6.0,44297.57,9.7,70.4,2,1,18.4505,96.1686,2018-01-11
2,2,6.0,6.0,39566.06,9.5,86.6,2,1,18.3156,96.1079,2018-01-11
